-0.001000000000000,0.999999499999875,-0.001000000000000,-0.999999499999875
-0.001018610170156,0.999999481216526,-0.001018610170156,-0.999999481216526
-0.001037566678745,0.999999461727549,-0.001037566678745,-0.999999461727549
-0.001056875971185,0.999999441506435,-0.001056875971185,-0.999999441506435
-0.001076544612842,0.999999420525680,-0.001076544612842,-0.999999420525680
-0.001096579291268,0.999999398756748,-0.001096579291268,-0.999999398756748
-0.001116986818468,0.999999376170029,-0.001116986818468,-0.999999376170029
-0.001137774133221,0.999999352734801,-0.001137774133221,-0.999999352734801
-0.001158948303440,0.999999328419189,-0.001158948303440,-0.999999328419189
-0.001180516528569,0.999999303190120,-0.001180516528569,-0.999999303190120
-0.001202486142037,0.999999277013278,-0.001202486142037,-0.999999277013278
-0.001224864613751,0.999999249853058,-0.001224864613751,-0.999999249853058
-0.001247659552631,0.999999221672517,-0.001247659552631,-0.999999221672517
-0.001270878709202,0.999999192433327,-0.001270878709202,-0.999999192433327
-0.001294529978228,0.999999162095717,-0.001294529978228,-0.999999162095717
-0.001318621401395,0.999999130618422,-0.001318621401395,-0.999999130618422
-0.001343161170046,0.999999097958629,-0.001343161170046,-0.999999097958629
-0.001368157627967,0.999999064071915,-0.001368157627967,-0.999999064071915
-0.001393619274224,0.999999028912188,-0.001393619274224,-0.999999028912188
-0.001419554766050,0.999998992431625,-0.001419554766050,-0.999998992431625
-0.001445972921792,0.999998954580608,-0.001445972921792,-0.999998954580608
-0.001472882723908,0.999998915307653,-0.001472882723908,-0.999998915307653
-0.001500293322019,0.999998874559341,-0.001500293322019,-0.999998874559341
-0.001528214036026,0.999998832280248,-0.001528214036026,-0.999998832280248
-0.001556654359271,0.999998788412869,-0.001556654359271,-0.999998788412869
-0.001585623961771,0.999998742897536,-0.001585623961771,-0.999998742897536
-0.001615132693503,0.999998695672341,-0.001615132693503,-0.999998695672341
-0.001645190587754,0.999998646673049,-0.001645190587754,-0.999998646673049
-0.001675807864531,0.999998595833015,-0.001675807864531,-0.999998595833015
-0.001706994934038,0.999998543083086,-0.001706994934038,-0.999998543083086
-0.001738762400216,0.999998488351515,-0.001738762400216,-0.999998488351515
-0.001771121064345,0.999998431563858,-0.001771121064345,-0.999998431563858
-0.001804081928719,0.999998372642873,-0.001804081928719,-0.999998372642873
-0.001837656200388,0.999998311508419,-0.001837656200388,-0.999998311508419
-0.001871855294966,0.999998248077343,-0.001871855294966,-0.999998248077343
-0.001906690840512,0.999998182263367,-0.001906690840512,-0.999998182263367
-0.001942174681489,0.999998113976975,-0.001942174681489,-0.999998113976975
-0.001978318882784,0.999998043125284,-0.001978318882784,-0.999998043125284
-0.002015135733816,0.999997969611926,-0.002015135733816,-0.999997969611926
-0.002052637752709,0.999997893336909,-0.002052637752709,-0.999997893336909
-0.002090837690556,0.999997814196487,-0.002090837690556,-0.999997814196487
-0.002129748535746,0.999997732083015,-0.002129748535746,-0.999997732083015
-0.002169383518385,0.999997646884807,-0.002169383518385,-0.999997646884807
-0.002209756114796,0.999997558485976,-0.002209756114796,-0.999997558485976
